"		瘤痢锅龋",瘤痢疙,老矫,乞闭扁柯(∩),弥绊扁柯(∩),"	弥绊扁柯矫阿",弥历扁柯(∩),弥历扁柯矫阿老背瞒,
"		143",措备,2023-01-09,3.2,11.7,15:19,-2.8,7:01,14.5
"		143",措备,2023-01-10,2.8,10.8,15:17,-4.1,7:18,14.9
"		143",措备,2023-01-11,4.2,12.8,15:34,-2.6,7:35,15.4
"		143",措备,2023-01-12,6,14.9,15:44,-2.8,7:33,17.7
"		143",措备,2023-01-13,11,15.5,15:00,5.1,3:33,10.4
"		143",措备,2023-01-14,9,12.4,0:13,6.1,23:43,6.3
"		143",措备,2023-01-15,3.9,6.4,2:02,-0.3,23:44,6.7
"		143",措备,2023-01-16,-0.7,3.2,15:21,-3.3,23:46,6.5
"		143",措备,2023-01-17,-0.3,3.4,15:42,-4.5,6:38,7.9
"		143",措备,2023-01-18,0.6,4.9,14:32,-3.6,4:46,8.5
"		143",措备,2023-01-19,0.5,6.5,16:15,-5.1,7:29,11.6
"		143",措备,2023-01-20,0.4,4.6,10:18,-3.5,23:02,8.1
"		143",措备,2023-01-21,-2.1,3.9,15:50,-7.5,7:50,11.4
"		143",措备,2023-01-22,-0.5,4.6,15:31,-5.3,4:00,9.9
"		143",措备,2023-01-23,2.9,9.5,14:44,-4.1,7:05,13.6
"		143",措备,2023-01-24,-8.3,1.6,0:01,-12,23:23,13.6
"		143",措备,2023-01-25,-8.9,-2.8,15:09,-14.2,6:54,11.4
"		143",措备,2023-01-26,-4.1,2.2,15:58,-11.7,4:59,13.9
"		143",措备,2023-01-27,-3,0.3,13:14,-6.5,23:48,6.8
"		143",措备,2023-01-28,-3.6,1.1,16:32,-8.3,4:54,9.4
"		143",措备,2023-01-29,0.8,6.4,16:40,-6,7:48,12.4
"		143",措备,2023-01-30,1.3,5.8,15:03,-3.2,23:56,9
"		143",措备,2023-01-31,1.7,11.3,15:57,-6.4,7:32,17.7
"		143",措备,2023-02-01,3.8,13.6,13:22,-1.4,2:04,15
"		143",措备,2023-02-02,1.3,6.6,15:50,-2,7:43,8.6
"		143",措备,2023-02-03,2.4,8.7,15:01,-2.4,2:41,11.1
"		143",措备,2023-02-04,1.6,7.2,15:50,-1.9,23:53,9.1
"		143",措备,2023-02-05,1.6,10.2,15:56,-5.2,5:39,15.4
"		143",措备,2023-02-06,4.2,13.5,16:05,-4.7,7:21,18.2
"		143",措备,2023-02-07,5.3,13.5,15:30,-2,7:11,15.5
"		143",措备,2023-02-08,4.9,11.7,15:01,-1.7,7:35,13.4
"		143",措备,2023-02-09,3.9,9.5,13:21,-2.8,6:13,12.3
"		143",措备,2023-02-10,4.6,7.8,13:51,0.9,7:09,6.9
"		143",措备,2023-02-11,3.6,10.6,14:56,-1.8,8:22,12.4
"		143",措备,2023-02-12,4.8,9.2,15:55,-0.8,4:45,10
"		143",措备,2023-02-13,6.1,7.9,14:28,4.4,23:52,3.5
"		143",措备,2023-02-14,4.6,9.9,13:47,2.1,7:04,7.8
"		143",措备,2023-02-15,2.8,5.7,13:26,1.4,6:19,4.3
"		143",措备,2023-02-16,4.7,11.2,16:06,1.2,6:52,10
"		143",措备,2023-02-17,4.4,7.8,15:39,-0.6,6:32,8.4
"		143",措备,2023-02-18,6.9,8.5,14:55,4.6,7:10,3.9
"		143",措备,2023-02-19,7.2,11.3,14:10,2.2,23:58,9.1
"		143",措备,2023-02-20,2.6,7.4,14:28,-1.3,23:47,8.7
"		143",措备,2023-02-21,1.3,6.8,17:28,-3.3,7:21,10.1
"		143",措备,2023-02-22,3.8,11.1,16:01,-4.6,6:52,15.7
"		143",措备,2023-02-23,7.8,12.8,15:33,3.5,7:08,9.3
"		143",措备,2023-02-24,7.4,12.5,15:20,4.3,23:31,8.2
"		143",措备,2023-02-25,3.8,9.2,16:13,-0.2,7:00,9.4
"		143",措备,2023-02-26,3.7,12.3,16:30,-4.2,7:02,16.5
"		143",措备,2023-02-27,6.2,16.9,16:44,-3.5,7:12,20.4
"		143",措备,2023-02-28,8.8,18.1,16:01,-0.1,6:25,18.2
"		143",措备,2023-03-01,8.4,14.6,15:22,5.3,23:42,9.3
"		143",措备,2023-03-02,4.6,9.4,16:20,1.6,6:54,7.8
"		143",措备,2023-03-03,7.5,15,15:25,1.2,6:48,13.8
"		143",措备,2023-03-04,8,15.6,16:41,1.1,6:56,14.5
"		143",措备,2023-03-05,8.9,17.2,15:42,1.1,6:21,16.1
"		143",措备,2023-03-06,10.5,19.3,15:44,1.8,7:09,17.5
"		143",措备,2023-03-07,13.2,23.3,15:29,3.1,6:51,20.2
"		143",措备,2023-03-08,14,22.8,15:32,6.7,5:55,16.1
"		143",措备,2023-03-09,16,23.6,15:06,8.3,3:21,15.3
"		143",措备,2023-03-10,14.9,23.8,16:45,6.7,6:02,17.1
"		143",措备,2023-03-11,16.7,24.6,15:03,7.9,6:56,16.7
"		143",措备,2023-03-12,9.9,19,11:24,2.4,23:46,16.6
"		143",措备,2023-03-13,5.2,11.4,16:22,0.2,6:32,11.2
"		143",措备,2023-03-14,9.7,18.6,15:24,2.7,4:00,15.9
"		143",措备,2023-03-15,13.8,22.5,15:53,3.9,4:25,18.6
"		143",措备,2023-03-16,10.5,15.4,15:18,5.9,7:10,9.5
"		143",措备,2023-03-17,9.5,13.2,13:28,6.3,5:34,6.9
"		143",措备,2023-03-18,11.8,17.9,15:11,7.5,7:07,10.4
"		143",措备,2023-03-19,11.4,19.3,16:18,6,7:30,13.3
"		143",措备,2023-03-20,12.3,20.6,15:32,2.7,6:26,17.9
"		143",措备,2023-03-21,15.3,22.8,16:25,9.2,5:32,13.6
"		143",措备,2023-03-22,15.9,22.3,14:55,8.8,5:10,13.5
"		143",措备,2023-03-23,15.2,16.4,16:22,14.5,5:33,1.9
"		143",措备,2023-03-24,12.6,15.3,11:54,9.9,22:41,5.4
"		143",措备,2023-03-25,10.4,12.4,15:29,9,6:06,3.4
"		143",措备,2023-03-26,11.7,18.4,15:42,7.6,23:52,10.8
"		143",措备,2023-03-27,9.7,16.7,16:20,4.1,3:10,12.6
"		143",措备,2023-03-28,11.4,19.4,16:01,2.3,6:21,17.1
"		143",措备,2023-03-29,13.3,21.8,16:28,4.6,6:37,17.2
"		143",措备,2023-03-30,15.6,24.1,15:52,6.2,6:39,17.9
"		143",措备,2023-03-31,16.4,25.6,16:01,8,5:42,17.6
"		143",措备,2023-04-01,15,23,14:14,7,6:32,16
"		143",措备,2023-04-02,13.6,19.6,12:50,7.6,6:09,12
"		143",措备,2023-04-03,13.3,19.6,14:27,6.4,5:50,13.2
"		143",措备,2023-04-04,15.1,22.8,15:28,9.3,6:32,13.5
"		143",措备,2023-04-05,15.6,17.2,17:34,13,0:43,4.2
"		143",措备,2023-04-06,14,18.6,15:27,10.1,23:51,8.5
"		143",措备,2023-04-07,12.4,19.4,15:58,8.3,24:00:00,11.1
"		143",措备,2023-04-08,10.7,16.8,16:22,4.6,5:20,12.2
"		143",措备,2023-04-09,13.7,21.7,16:49,5.1,6:23,16.6
"		143",措备,2023-04-10,14.5,23.7,15:49,5.2,5:48,18.5
"		143",措备,2023-04-11,17.1,23.4,13:38,8.9,5:24,14.5
"		143",措备,2023-04-12,14.9,20.2,16:20,10.6,6:19,9.6
"		143",措备,2023-04-13,15.8,25.6,17:17,5.2,6:05,20.4
"		143",措备,2023-04-14,15.8,20.7,14:58,9.9,6:14,10.8
"		143",措备,2023-04-15,13.2,17,14:23,8.3,23:38,8.7
"		143",措备,2023-04-16,12.3,18.9,12:11,6.8,2:32,12.1
"		143",措备,2023-04-17,14.3,22.6,16:20,5.2,5:50,17.4
"		143",措备,2023-04-18,16.6,20.7,15:31,13.3,1:58,7.4
"		143",措备,2023-04-19,19.3,24.4,13:15,14.1,5:21,10.3
"		143",措备,2023-04-20,23.1,29.6,17:04,17.5,1:53,12.1
"		143",措备,2023-04-21,16.5,21.7,0:01,12.5,23:57,9.2
"		143",措备,2023-04-22,13.7,18.2,14:09,9.2,5:40,9
"		143",措备,2023-04-23,13.5,18.5,13:00,8.7,5:41,9.8
"		143",措备,2023-04-24,13,16.3,12:41,8.9,23:59,7.4
"		143",措备,2023-04-25,9.4,11.4,12:24,7.5,1:15,3.9
"		143",措备,2023-04-26,12.8,19.5,16:18,6.5,5:53,13
"		143",措备,2023-04-27,14.8,24.4,16:44,4.4,5:37,20
"		143",措备,2023-04-28,17.7,26.3,16:20,8.1,5:40,18.2
"		143",措备,2023-04-29,16.9,21.7,12:51,11.4,24:00:00,10.3
"		143",措备,2023-04-30,16.7,23.7,15:30,9.6,5:04,14.1
"		143",措备,2023-05-01,16.5,22.5,16:17,11.5,23:59,11
"		143",措备,2023-05-02,17.1,25.9,14:27,6.9,5:39,19
"		143",措备,2023-05-03,18.5,25.5,14:14,12,5:24,13.5
"		143",措备,2023-05-04,18.8,22.9,12:40,15.1,5:08,7.8
"		143",措备,2023-05-05,19,20.8,14:50,16.8,0:05,4
"		143",措备,2023-05-06,13.7,19.5,2:13,11.5,23:06,8
"		143",措备,2023-05-07,11.4,13.6,10:22,9.3,23:48,4.3
"		143",措备,2023-05-08,13.7,21.1,15:16,5.7,5:27,15.4
"		143",措备,2023-05-09,18.5,27.2,15:42,6.9,5:11,20.3
"		143",措备,2023-05-10,19.2,27.5,15:57,11.4,5:46,16.1
"		143",措备,2023-05-11,18.1,23.8,15:15,13.4,5:21,10.4
"		143",措备,2023-05-12,18.8,26.4,14:49,10.5,5:46,15.9
"		143",措备,2023-05-13,19.4,24.5,15:28,16.1,24:00:00,8.4
"		143",措备,2023-05-14,20.4,27.8,15:40,13,5:49,14.8
"		143",措备,2023-05-15,21.8,29.6,16:25,13.5,5:29,16.1
"		143",措备,2023-05-16,24.6,33.6,15:58,15.8,5:33,17.8
"		143",措备,2023-05-17,24.4,32.7,13:26,16.3,5:41,16.4
"		143",措备,2023-05-18,18.6,21.4,0:01,16.2,23:46,5.2
"		143",措备,2023-05-19,18.3,22.3,15:33,15.3,23:58,7
"		143",措备,2023-05-20,20.9,28.8,15:54,12.3,5:25,16.5
"		143",措备,2023-05-21,22.7,30.2,15:58,17,5:45,13.2
"		143",措备,2023-05-22,17,20.3,0:01,12.7,23:59,7.6
"		143",措备,2023-05-23,18.4,27.3,15:53,10.7,5:23,16.6
"		143",措备,2023-05-24,19.6,26,13:29,12.2,5:02,13.8
"		143",措备,2023-05-25,21.3,28.1,14:49,15.2,5:24,12.9
"		143",措备,2023-05-26,22,28.2,14:12,17.6,5:18,10.6
"		143",措备,2023-05-27,23.2,26.9,14:39,19.5,5:03,7.4
"		143",措备,2023-05-28,21.7,23.3,13:27,19.6,6:29,3.7
"		143",措备,2023-05-29,20.1,21.8,10:43,18.6,23:42,3.2
"		143",措备,2023-05-30,19.5,21.9,11:53,17.6,23:45,4.3
"		143",措备,2023-05-31,20.5,25.5,16:26,16.1,5:36,9.4
"		143",措备,2023-06-01,18.6,21.1,16:13,13.8,4:54,7.3
"		143",措备,2023-06-02,23.7,30.3,15:08,18.5,3:32,11.8
"		143",措备,2023-06-03,23.1,29.4,15:52,16.4,5:38,13
"		143",措备,2023-06-04,23.9,29.9,14:01,17.5,5:30,12.4
"		143",措备,2023-06-05,23.8,28.7,16:03,17.7,5:22,11
"		143",措备,2023-06-06,24.3,30.1,16:53,19.4,6:45,10.7
"		143",措备,2023-06-07,24.1,29.4,16:23,18.4,5:19,11
"		143",措备,2023-06-08,24.1,29.3,12:59,20.1,5:25,9.2
"		143",措备,2023-06-09,24.6,31,15:52,18.6,4:19,12.4
"		143",措备,2023-06-10,24.5,31.5,15:39,18.6,4:33,12.9
"		143",措备,2023-06-11,24.6,30.6,15:27,20.3,4:17,10.3
"		143",措备,2023-06-12,23.3,29.1,13:55,19.2,23:42,9.9
"		143",措备,2023-06-13,23.8,30.4,16:55,18.1,3:18,12.3
"		143",措备,2023-06-14,21.2,28.7,13:03,16.7,23:31,12
"		143",措备,2023-06-15,20.9,28.7,15:37,16.2,2:02,12.5
"		143",措备,2023-06-16,25.3,32.5,15:22,17.2,4:20,15.3
"		143",措备,2023-06-17,27.6,34.2,15:52,20.4,5:27,13.8
"		143",措备,2023-06-18,26.9,33.1,15:46,23.2,5:56,9.9
"		143",措备,2023-06-19,24.4,30.2,14:48,20.3,4:53,9.9
"		143",措备,2023-06-20,23,28.3,13:48,20.1,4:31,8.2
"		143",措备,2023-06-21,21.4,23.9,17:31,18.5,4:23,5.4
"		143",措备,2023-06-22,24.6,29.1,16:20,20.6,5:00,8.5
"		143",措备,2023-06-23,24.8,31,16:23,19.6,5:30,11.4
"		143",措备,2023-06-24,24.5,30.8,15:38,19.4,5:14,11.4
"		143",措备,2023-06-25,24.2,30.6,15:57,19.8,4:57,10.8
"		143",措备,2023-06-26,24.1,27.3,18:01,20.9,0:08,6.4
"		143",措备,2023-06-27,27.8,33.8,14:56,23.4,1:30,10.4
"		143",措备,2023-06-28,24.5,30.2,16:13,19.7,6:02,10.5
"		143",措备,2023-06-29,25.4,28.7,11:52,23.6,5:30,5.1
"		143",措备,2023-06-30,24,25.7,16:58,22.3,22:24,3.4
"		143",措备,2023-07-01,25.8,31.3,16:31,21.6,5:12,9.7
"		143",措备,2023-07-02,28.1,33.5,14:50,23.9,2:04,9.6
"		143",措备,2023-07-03,27.1,32.5,16:39,22.5,5:00,10
"		143",措备,2023-07-04,24.9,29,11:40,23.3,21:14,5.7
"		143",措备,2023-07-05,27.5,32.6,17:22,23.4,0:31,9.2
"		143",措备,2023-07-06,27.5,34.4,15:41,20.7,5:17,13.7
"		143",措备,2023-07-07,21.9,25.7,0:01,18,15:46,7.7
"		143",措备,2023-07-08,23.1,27.2,14:31,19.8,0:01,7.4
"		143",措备,2023-07-09,26.6,31.2,17:45,21.8,5:03,9.4
"		143",措备,2023-07-10,28.3,33.8,16:44,24.1,5:02,9.7
"		143",措备,2023-07-11,24.8,30,13:29,22.9,14:41,7.1
"		143",措备,2023-07-12,27.3,32.4,15:24,23.1,0:10,9.3
"		143",措备,2023-07-13,26.5,27.4,16:29,25.6,4:12,1.8
"		143",措备,2023-07-14,25.6,27.8,12:10,24.4,7:53,3.4
"		143",措备,2023-07-15,27,29.9,8:25,24,23:18,5.9
"		143",措备,2023-07-16,24.4,27.8,15:18,22.8,5:30,5
"		143",措备,2023-07-17,26.7,32.4,15:03,23.1,4:28,9.3
"		143",措备,2023-07-18,23.7,24.8,11:09,22.4,23:54,2.4
"		143",措备,2023-07-19,25.7,30.3,15:26,22.1,3:01,8.2
"		143",措备,2023-07-20,27.6,33,14:31,22.9,2:58,10.1
"		143",措备,2023-07-21,26.7,31.4,13:47,23.3,24:00:00,8.1
"		143",措备,2023-07-22,25.4,28.1,13:42,21.5,5:22,6.6
"		143",措备,2023-07-23,27.5,30.2,15:41,25.2,0:52,5
"		143",措备,2023-07-24,26.6,30.5,14:11,24.3,5:40,6.2
"		143",措备,2023-07-25,27.3,32.2,12:25,24.6,23:58,7.6
"		143",措备,2023-07-26,27.2,33.1,14:30,23.8,23:56,9.3
"		143",措备,2023-07-27,27.9,32.9,13:35,22.8,3:53,10.1
"		143",措备,2023-07-28,29.4,34.5,16:03,24.6,5:19,9.9
"		143",措备,2023-07-29,30.1,35.3,14:45,24.8,5:32,10.5
"		143",措备,2023-07-30,29.8,35.5,15:16,25,5:25,10.5
"		143",措备,2023-07-31,29.6,34.4,15:03,24.7,5:23,9.7
"		143",措备,2023-08-01,29.7,34.8,13:34,24.9,5:37,9.9
"		143",措备,2023-08-02,30,34.7,14:33,23.9,5:33,10.8
"		143",措备,2023-08-03,31.5,37.7,14:57,27,4:53,10.7
"		143",措备,2023-08-04,30.5,34.7,14:19,26,5:41,8.7
"		143",措备,2023-08-05,31.5,37.2,14:55,25.7,5:53,11.5
"		143",措备,2023-08-06,30.4,35.6,14:34,26.4,5:30,9.2
"		143",措备,2023-08-07,29.5,34.6,13:29,26.2,3:44,8.4
"		143",措备,2023-08-08,28.4,33.2,14:40,25.5,5:10,7.7
"		143",措备,2023-08-09,25.4,26.8,9:42,24.6,21:28,2.2
"		143",措备,2023-08-10,25.1,26.6,3:28,22.8,13:42,3.8
"		143",措备,2023-08-11,27.5,32.5,13:17,22.2,5:35,10.3
"		143",措备,2023-08-12,27.1,31.4,14:43,23.6,6:24,7.8
"		143",措备,2023-08-13,27.2,32.6,14:20,23.1,3:20,9.5
"		143",措备,2023-08-14,26.8,31.5,15:47,23.6,5:54,7.9
"		143",措备,2023-08-15,27.5,34,15:50,23,5:38,11
"		143",措备,2023-08-16,27,33.3,14:24,23.9,6:12,9.4
"		143",措备,2023-08-17,25.9,28.8,15:54,24,3:06,4.8
"		143",措备,2023-08-18,25.7,28.8,11:48,23.6,6:20,5.2
"		143",措备,2023-08-19,27.3,31.7,15:47,24.5,1:19,7.2
"		143",措备,2023-08-20,27.3,33.5,15:52,24.7,18:02,8.8
"		143",措备,2023-08-21,28.9,33.7,15:39,24.9,6:03,8.8
"		143",措备,2023-08-22,28.8,34,14:26,24.5,6:03,9.5
"		143",措备,2023-08-23,28.6,34,15:56,24.3,5:52,9.7
"		143",措备,2023-08-24,25,29.4,14:09,22.9,4:10,6.5
"		143",措备,2023-08-25,27.4,32.4,16:21,23.8,6:29,8.6
"		143",措备,2023-08-26,26.6,32.8,16:17,21.5,6:10,11.3
"		143",措备,2023-08-27,25.5,30.9,13:26,22.3,5:44,8.6
"		143",措备,2023-08-28,25.5,27.9,14:37,23,4:27,4.9
"		143",措备,2023-08-29,25.7,28,9:43,23.2,5:17,4.8
"		143",措备,2023-08-30,24.7,25.9,17:13,22.3,23:55,3.6
"		143",措备,2023-08-31,23.3,25.7,15:12,21.2,5:12,4.5
"		143",措备,2023-09-01,25.8,30.2,15:39,23.1,5:58,7.1
"		143",措备,2023-09-02,24.9,28.9,15:17,22.5,9:49,6.4
"		143",措备,2023-09-03,26.6,31.8,14:35,22.6,6:02,9.2
"		143",措备,2023-09-04,26.4,30.6,12:52,22.8,6:00,7.8
"		143",措备,2023-09-05,26.1,30.6,14:14,22.4,5:39,8.2
"		143",措备,2023-09-06,25.2,30.9,13:58,20.3,5:54,10.6
"		143",措备,2023-09-07,23.6,28.9,14:00,18.1,6:08,10.8
"		143",措备,2023-09-08,23.3,29,15:03,18.1,5:06,10.9
"		143",措备,2023-09-09,23.4,29.5,15:54,17.3,5:54,12.2
"		143",措备,2023-09-10,24,30.9,16:36,17.6,6:03,13.3
"		143",措备,2023-09-11,25.6,31.4,14:09,20.3,5:41,11.1
"		143",措备,2023-09-12,26.1,30.6,15:02,22.3,5:06,8.3
"		143",措备,2023-09-13,24.7,28.4,13:58,22.4,23:59,6
"		143",措备,2023-09-14,22.6,24.5,16:03,21.4,4:39,3.1
"		143",措备,2023-09-15,22.8,24.9,16:26,21.3,5:27,3.6
"		143",措备,2023-09-16,23.1,24.5,14:43,22.2,5:56,2.3
"		143",措备,2023-09-17,24.6,27.9,12:47,21.9,7:28,6
"		143",措备,2023-09-18,26.1,32.8,15:49,22.7,5:17,10.1
"		143",措备,2023-09-19,25.2,29.5,15:28,21.8,6:19,7.7
"		143",措备,2023-09-20,22,24.9,11:50,20.8,21:52,4.1
"		143",措备,2023-09-21,19.5,21.2,0:58,18.2,18:17,3
"		143",措备,2023-09-22,21.1,26.5,17:00,17.8,6:05,8.7
"		143",措备,2023-09-23,19.9,25.3,13:02,15.3,5:58,10
"		143",措备,2023-09-24,20.4,25.3,14:00,15.5,5:53,9.8
"		143",措备,2023-09-25,21.1,24.9,12:39,18.1,5:44,6.8
"		143",措备,2023-09-26,20.8,21.7,14:12,20.1,0:01,1.6
"		143",措备,2023-09-27,23.8,29.2,15:28,21,0:01,8.2
"		143",措备,2023-09-28,23.6,28.8,15:02,19.6,23:49,9.2
"		143",措备,2023-09-29,21.8,26.8,12:57,16.7,6:20,10.1
"		143",措备,2023-09-30,20,25.1,15:23,15.7,8:13,9.4
"		143",措备,2023-10-01,19.2,24.4,14:53,13.9,23:42,10.5
"		143",措备,2023-10-02,17.6,24.3,16:48,11.8,4:12,12.5
"		143",措备,2023-10-03,16.1,20.5,12:19,11.6,5:57,8.9
"		143",措备,2023-10-04,19.1,24.8,15:37,13.7,5:23,11.1
"		143",措备,2023-10-05,16.7,21.2,15:53,13.6,23:59,7.6
"		143",措备,2023-10-06,16.5,23.2,14:53,10.8,6:42,12.4
"		143",措备,2023-10-07,17.1,21.7,12:58,12.3,6:16,9.4
"		143",措备,2023-10-08,17.3,20.5,13:19,15.2,21:05,5.3
"		143",措备,2023-10-09,18.3,22.8,15:12,15.6,0:20,7.2
"		143",措备,2023-10-10,17.6,23,15:31,13.6,6:46,9.4
"		143",措备,2023-10-11,16.2,23,13:36,11.1,6:19,11.9
"		143",措备,2023-10-12,16,23.8,14:41,8.8,6:34,15
"		143",措备,2023-10-13,17.7,23.2,14:31,12.2,5:15,11
"		143",措备,2023-10-14,17.1,24,13:00,13,7:11,11
"		143",措备,2023-10-15,16.6,22.4,14:27,12.8,3:35,9.6
"		143",措备,2023-10-16,16,21.8,14:37,10.9,4:59,10.9
"		143",措备,2023-10-17,15,22.6,15:25,9.7,5:04,12.9
"		143",措备,2023-10-18,15.1,24.8,15:58,6.8,6:22,18
"		143",措备,2023-10-19,16.4,22.7,14:07,10.4,6:09,12.3
"		143",措备,2023-10-20,13.8,17.9,14:03,10.6,24:00:00,7.3
"		143",措备,2023-10-21,12.1,18.6,16:13,5.5,6:47,13.1
"		143",措备,2023-10-22,12.6,19.7,15:28,5.3,5:36,14.4
"		143",措备,2023-10-23,14.2,21.8,15:36,8.1,6:36,13.7
"		143",措备,2023-10-24,14.7,23,15:00,8,6:32,15
"		143",措备,2023-10-25,15.9,24.2,15:00,10,5:25,14.2
"		143",措备,2023-10-26,16.2,24,15:09,9.8,5:31,14.2
"		143",措备,2023-10-27,14.7,19.5,12:10,10.7,6:48,8.8
"		143",措备,2023-10-28,13.9,21,13:28,7.5,6:28,13.5
"		143",措备,2023-10-29,13.7,21.8,15:51,7.4,6:34,14.4
"		143",措备,2023-10-30,14.5,23.1,15:32,7.7,6:39,15.4
"		143",措备,2023-10-31,14.9,24.8,15:14,7.5,6:34,17.3
"		143",措备,2023-11-01,15.7,24.3,16:18,7.2,6:44,17.1
"		143",措备,2023-11-02,17.7,27.3,15:47,11.8,6:16,15.5
"		143",措备,2023-11-03,18.6,26.6,15:00,11.3,6:56,15.3
"		143",措备,2023-11-04,18.4,23.7,12:36,14.2,6:21,9.5
"		143",措备,2023-11-05,19.8,23.3,14:08,16.9,5:54,6.4
"		143",措备,2023-11-06,18.4,22.4,3:31,13,23:58,9.4
"		143",措备,2023-11-07,11.4,15.7,14:42,6.5,23:57,9.2
"		143",措备,2023-11-08,9.5,19,15:47,2.1,6:59,16.9
"		143",措备,2023-11-09,13.7,20.9,13:34,5.3,6:32,15.6
"		143",措备,2023-11-10,10.3,15.4,0:01,5,24:00:00,10.4
"		143",措备,2023-11-11,5.9,10.7,13:23,0.6,6:56,10.1
"		143",措备,2023-11-12,4.8,8.8,14:22,2.5,7:29,6.3
"		143",措备,2023-11-13,5.3,10.2,14:57,1.3,7:02,8.9
"		143",措备,2023-11-14,7.3,12.5,14:10,3.4,4:57,9.1
"		143",措备,2023-11-15,7.4,14.7,15:08,1.5,6:56,13.2
"		143",措备,2023-11-16,5.5,9.7,13:27,2.2,2:26,7.5
"		143",措备,2023-11-17,6,10.7,13:11,2.6,23:53,8.1
"		143",措备,2023-11-18,3.4,8,15:20,-1.7,5:31,9.7
"		143",措备,2023-11-19,8.7,15,15:31,0.9,7:06,14.1
"		143",措备,2023-11-20,8.5,15.7,15:31,2.6,23:54,13.1
"		143",措备,2023-11-21,7.3,16.6,15:55,0,6:21,16.6
"		143",措备,2023-11-22,9,18.1,15:49,2.2,7:25,15.9
"		143",措备,2023-11-23,13.6,21.6,14:20,7.8,0:39,13.8
"		143",措备,2023-11-24,3.9,9.4,0:01,-0.2,23:58,9.6
"		143",措备,2023-11-25,1.3,7.6,14:42,-2.1,5:17,9.7
"		143",措备,2023-11-26,4.8,10.4,13:49,-2.4,1:18,12.8
"		143",措备,2023-11-27,8.2,13.9,14:58,4.6,6:31,9.3
"		143",措备,2023-11-28,6.2,9.4,14:52,3.4,23:58,6
"		143",措备,2023-11-29,5,7.9,15:03,1.8,2:41,6.1
"		143",措备,2023-11-30,0.2,3.4,14:48,-2.2,7:26,5.6
"		143",措备,2023-12-01,1.2,5.5,15:02,-1.6,5:18,7.1
"		143",措备,2023-12-02,3.9,10.2,14:16,-3.8,6:56,14
"		143",措备,2023-12-03,4.5,10.5,15:23,-0.9,23:59,11.4
"		143",措备,2023-12-04,3.8,12.1,15:39,-3.7,7:02,15.8
"		143",措备,2023-12-05,5.5,14.1,15:21,-0.7,5:06,14.8
"		143",措备,2023-12-06,5.7,11.3,15:36,-1.6,7:09,12.9
"		143",措备,2023-12-07,7.6,13.4,15:11,2.5,23:59,10.9
"		143",措备,2023-12-08,9.2,19.8,15:31,-0.1,6:14,19.9
"		143",措备,2023-12-09,12.1,20,14:41,7,4:26,13
"		143",措备,2023-12-10,11.2,17.1,13:14,4.6,7:13,12.5
"		143",措备,2023-12-11,12.4,13.8,10:52,10.1,2:29,3.7
"		143",措备,2023-12-12,9.2,12,0:01,7.4,24:00:00,4.6
"		143",措备,2023-12-13,8,12.9,15:27,2.4,7:15,10.5
"		143",措备,2023-12-14,9.2,10.9,19:48,6.3,6:16,4.6
"		143",措备,2023-12-15,8.6,10.5,0:01,6,23:19,4.5
"		143",措备,2023-12-16,2.4,7.6,4:49,-3,23:46,10.6
"		143",措备,2023-12-17,-5.1,-1.4,14:36,-7.2,6:55,5.8
"		143",措备,2023-12-18,-2.8,0,13:13,-6.6,1:15,6.6
"		143",措备,2023-12-19,0.3,3.6,13:14,-2.6,7:50,6.2
"		143",措备,2023-12-20,-2.3,0.6,12:20,-6.6,23:54,7.2
"		143",措备,2023-12-21,-6.4,-2.6,14:07,-8.6,7:24,6
"		143",措备,2023-12-22,-6.4,-2.8,14:45,-9.7,7:17,6.9
"		143",措备,2023-12-23,-3.1,2,14:48,-7.7,2:35,9.7
"		143",措备,2023-12-24,-1.3,4.7,14:03,-5.4,3:36,10.1
"		143",措备,2023-12-25,0.2,5.6,13:59,-4.1,4:17,9.7
"		143",措备,2023-12-26,1.8,9.6,15:26,-4.8,7:21,14.4
"		143",措备,2023-12-27,3.8,11.3,14:56,-0.9,7:34,12.2
"		143",措备,2023-12-28,3.5,10.6,13:56,-3,6:52,13.6
"		143",措备,2023-12-29,3.1,9.5,14:41,-2.9,7:37,12.4
"		143",措备,2023-12-30,2.9,7.7,14:55,-2.9,7:30,10.6
"		143",措备,2023-12-31,4.6,7.9,13:11,1.4,23:46,6.5
"		143",措备,2024-01-01,3.9,10.2,15:32,-1.7,7:51,11.9
"		143",措备,2024-01-02,6.1,10.6,14:49,2.5,7:00,8.1
"		143",措备,2024-01-03,4.1,7.1,14:02,1.8,8:41,5.3
"		143",措备,2024-01-04,3,9.2,15:58,-1.9,7:48,11.1
"		143",措备,2024-01-05,4.6,12.5,14:01,-2.5,6:40,15
"		143",措备,2024-01-06,3.7,9,14:29,0,6:02,9
"		143",措备,2024-01-07,0.5,2.8,1:20,-2.8,23:58,5.6
"		143",措备,2024-01-08,-1.6,4.9,15:39,-6.4,7:54,11.3
"		143",措备,2024-01-09,0.2,5.7,16:23,-5.6,6:24,11.3
"		143",措备,2024-01-10,2.8,7.4,14:00,-0.1,23:56,7.5
"		143",措备,2024-01-11,1.7,7.3,15:33,-2.9,6:10,10.2
"		143",措备,2024-01-12,3.7,10.3,14:36,-1.6,6:19,11.9
